URL,Size,# of outlinks,Content-type
https://www.foxnews.com/media/ice-director-albence-trump-sanctuary-city-detainer-requests,78733,177,TEXT/HTML
https://www.foxnews.com/us/life-sentence-in-jennifer-hudson-family-killing.amp,64258,129,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/district-of-columbia,98122,204,TEXT/HTML
https://www.foxnews.com/politics/fox-news-voter-analysis-democrats-win-the-house-republicans-gain-ground-in-the-senate,111086,176,TEXT/HTML
https://www.foxnews.com/entertainment/lil-nas-x-old-town-road-billboard-charts-history,71176,183,TEXT/HTML
https://www.foxnews.com/entertainment/lori-loughlin-lawyers-olivia-jade-clear-youtube,74035,185,TEXT/HTML
https://www.foxnews.com/entertainment/harry-hamlin-cake-indiana-jones-audition,74857,187,TEXT/HTML
https://www.foxnews.com/entertainment/dj-khaled-honors-kobe-bryant-grammys,73917,183,TEXT/HTML
https://www.foxnews.com/politics/pence-chief-of-staff-trump-ukraine-biden,74427,172,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/florida,97994,204,TEXT/HTML
https://www.foxnews.com/entertainment/chrissie-hynde-slammed-for-saying-some-rape-victims-have-to-take-responsibility.amp,66322,134,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/hawaii,98235,204,TEXT/HTML
https://www.foxnews.com/entertainment/billie-eilish-suicidal-thoughts,73688,182,TEXT/HTML
https://www.foxnews.com/entertainment/sam-elliott-old-town-road-lil-nas-x-doritos-commercial,72472,183,TEXT/HTML
https://www.foxnews.com/entertainment/olivia-jade-returns-youtube-college-admissions-scandal-lori-loughlin,73432,184,TEXT/HTML
https://www.foxnews.com/entertainment/prince-wrongful-death-case-dismissed,82533,190,TEXT/HTML
https://www.foxnews.com/category/person/willie-nelson,50788,163,TEXT/HTML
https://www.foxnews.com/media/mike-huckabee-trump-not-snub-pelosis-sotu-handshake,77760,177,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/oklahoma,98003,204,TEXT/HTML
https://www.foxnews.com/entertainment/this-is-us-star-chrissy-metz-says-stepfather-beat-her-forced-her-to-do-weigh-ins-as-teen.amp,68523,132,TEXT/HTML
https://www.foxnews.com/entertainment/american-idol.amp,62566,130,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/colorado,98003,204,TEXT/HTML
https://www.foxnews.com/politics/democracy-2020-digest-buttigieg-takes-aim-at-biden-sanders,84148,176,TEXT/HTML
https://www.foxnews.com/entertainment/grammys-host-alicia-keys-tribute-kobe-bryant-dead,99782,194,TEXT/HTML
https://www.foxnews.com/entertainment/katharine-mcphee-brad-pitt-stars-cheering-nfl-big-game,99702,211,TEXT/HTML
https://www.foxnews.com/entertainment/lori-loughlin-and-husband-plead-not-guilty-to-new-charges-in-college-admissions-scandal,72031,180,TEXT/HTML
https://www.foxnews.com/entertainment/justin-timberlake-recalls-2004-janet-jackson-super-bowl-scandal-i-stumbled-through-it,78319,180,TEXT/HTML
https://www.foxnews.com/opinion/karen-pence-trump-pence-administration-veterans-military-families,81656,176,TEXT/HTML
https://www.foxnews.com/entertainment/nipsey-hussle-grammy-award-best-rap-performance,78394,187,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/new-hampshire,215605,204,TEXT/HTML
https://www.foxnews.com/entertainment/justin-timberlake-draws-mixed-reactions-after-commenting-on-jessica-biels-instagram-post,76402,184,TEXT/HTML
https://www.foxnews.com/transcript/lara-trump-talks-2020-bloomberg-and-barr.amp,105675,129,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/kansas,98233,204,TEXT/HTML
https://www.foxnews.com/entertainment/i-will-survive-gloria-gaynor-spine-surgery,82664,186,TEXT/HTML
https://www.foxnews.com/faith-values/trump-sotu-speech-christian-reaction-2020,68985,174,TEXT/HTML
https://www.foxnews.com/entertainment/dancing-with-the-stars.amp,63470,129,TEXT/HTML
https://www.foxnews.com/entertainment/madonna-cancels-madame-x-shows,73688,188,TEXT/HTML
https://www.foxnews.com/politics/pence-reacts-faye-marie-swetlik-found-dead-south-carolina,73202,171,TEXT/HTML
https://www.foxnews.com/health/indian-man-born-massive-facial-tumor.amp,66420,133,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/iowa,185214,205,TEXT/HTML
https://www.foxnews.com/entertainment/justin-timberlake-alisha-wainwright-hand-holding-leaves-new-orleans-jessica-biel-visit,79058,186,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/south-dakota,98042,204,TEXT/HTML
https://www.foxnews.com/entertainment/grammy-awards-2020-winners-list.amp,76761,154,TEXT/HTML
https://www.foxnews.com/politics/trump-pence-national-prayer-breakfast,88403,183,TEXT/HTML
https://www.foxnews.com/transcript/motion-picture-association-ceo-on-state-of-film-industry-trumps-trade-policy-and-hollywoods-economic-impact.amp,111712,129,TEXT/HTML
https://www.foxnews.com/health/cobbler-thumb-accident-big-toe-replacement,62624,166,TEXT/HTML
https://www.foxnews.com/entertainment/ozzy-osbourne-2020-grammys-red-carpet-cane-parkinsons-diagnosis,77874,186,TEXT/HTML
https://www.foxnews.com/health/family-desperately-racing-to-help-boy-4-with-massive-facial-tumor,66917,166,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/michigan,98004,204,TEXT/HTML
https://www.foxnews.com/entertainment/justin-timberlake-jessica-biel-valentines-day-throwback-pic,79105,185,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/oregon,97982,204,TEXT/HTML
https://www.foxnews.com/politics/trump-melania-lsu-clemson-ncaa-cheers,69243,171,TEXT/HTML
https://www.foxnews.com/entertainment/iggy-pop-grammys-2020-lifetime-award,73402,182,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-krauthammer-got-your-attention-because-he-got-life.amp,66739,134,TEXT/HTML
https://www.foxnews.com/transcript/neil-cavuto-the-president-did-not-poll-well-after-his-debates,156420,152,TEXT/HTML
https://www.foxnews.com/health/recalled-infant-sleepers-childcare-centers-kid-pirg,67664,169,TEXT/HTML
https://www.foxnews.com/entertainment/joy-villa-pro-trump-gown-grammys-impeachment,76493,183,TEXT/HTML
https://www.foxnews.com/entertainment/script-barron-trump-sabotaging-2016-campaign-attention-hollywood,80814,188,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/new-mexico,98022,204,TEXT/HTML
https://www.foxnews.com/entertainment/justin-timberlake-emotional-tribute-kobe-bryant,82666,188,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/ohio,97964,204,TEXT/HTML
https://www.foxnews.com/world/irans-supreme-leader-calls-trump-a-clown-praises-missile-attack,83802,180,TEXT/HTML
https://www.foxnews.com/category/person/dolly-parton,63019,176,TEXT/HTML
https://www.foxnews.com/health/dole-baby-spinach-recall-salmonella,62776,170,TEXT/HTML
https://www.foxnews.com/transcript/amb-grenell-president-trumps-style-is-working,156338,153,TEXT/HTML
https://www.foxnews.com/sports/chiefs-eric-fisher-stone-cold-touchdown-beer,63598,172,TEXT/HTML
https://www.foxnews.com/health/contigo-water-bottle-recall-2019.amp,65505,134,TEXT/HTML
https://www.foxnews.com/entertainment/marc-anthony-yacht-fire-capsizes-miami,71796,181,TEXT/HTML
https://www.foxnews.com/politics/president-trump-melania-christmas-video,70619,168,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/west-virginia,98052,204,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/illinois,98004,204,TEXT/HTML
https://www.foxnews.com/media/meghan-mccain-view-melania-ivanka-dingell,73775,177,TEXT/HTML
https://www.foxnews.com/entertainment/elvis-costello-takes-jab-at-trump-while-accepting-honor-from-queen-elizabeth,72048,183,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-good-times-should-never-be-used-to-ignore-bad-things.amp,68329,134,TEXT/HTML
https://www.foxnews.com/entertainment/dwayne-the-rock-johnson-breaks-silence-father-death,73769,182,TEXT/HTML
https://www.foxnews.com/transcript/amb-pierce-theres-a-big-populist-trend-in-politics,172555,153,TEXT/HTML
https://www.foxnews.com/entertainment/dwayne-the-rock-johnson-father-cause-of-death,75346,184,TEXT/HTML
https://www.foxnews.com/category/person/michelle-obama,64271,177,TEXT/HTML
https://www.foxnews.com/politics/warren-markey-demand-border-patrol-reverse-course-on-deploying-swat-teams-to-sanctuary-cities,82129,170,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/louisiana,98013,204,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/massachusetts,98053,204,TEXT/HTML
https://www.foxnews.com/entertainment/billy-ray-cyrus-on-why-he-almost-turned-down-old-town-road-collaboration,72926,187,TEXT/HTML
https://www.foxnews.com/entertainment/former-wwe-superstar-edge-returns-retirement,72529,185,TEXT/HTML
https://www.foxnews.com/transcript/lung-biopsy-of-deceased-coronavirus-patient-shows-sars-like-damage,161869,152,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-enjoy-the-good-times-as-if-they-are-an-appetizer.amp,67047,134,TEXT/HTML
https://www.foxnews.com/entertainment/dave-chappelle-freedom-speech-cancel-culture-first-amendment-for-a-reason,81746,191,TEXT/HTML
https://www.foxnews.com/politics/dhs-waives-contracting-laws-border-wall.amp,69062,135,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/missouri,98004,204,TEXT/HTML
https://www.foxnews.com/category/person/kawhi-leonard,63640,177,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/arkansas,98003,204,TEXT/HTML
https://www.foxnews.com/health/ugly-toenails-it-might-be-fungus,70752,167,TEXT/HTML
https://www.foxnews.com/transcript/gov-kristi-noem-on-michael-bloombergs-controversial-comments-regarding-farmers,158076,153,TEXT/HTML
https://www.foxnews.com/entertainment/duane-the-rock-johnson-daughter-wwe,79196,193,TEXT/HTML
https://www.foxnews.com/transcript/impeachment-witness-lt-col-alexander-vindman-to-leave-national-security-council-post,161307,152,TEXT/HTML
https://www.foxnews.com/health/6-simple-cures-for-smelly-feet,61496,163,TEXT/HTML
https://www.foxnews.com/entertainment/jennifer-hudson-to-pen-weight-loss-book.amp,62679,131,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-washington-reminds-us-of-the-dangers-of-dawdling.amp,66774,134,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/utah,97963,204,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/north-carolina,98063,204,TEXT/HTML
https://www.foxnews.com/health/ground-beef-recall-plastic-chicago-company.amp,65665,135,TEXT/HTML
https://www.foxnews.com/opinion/pelosis-sotu-antics-disgraced-and-discredited-the-dem-party-mike-huckabee,74687,171,TEXT/HTML
https://www.foxnews.com/transcript/rep-granger-on-measure-to-rebuke-pelosi-for-ripping-up-trump-speech,163530,152,TEXT/HTML
https://www.foxnews.com/entertainment/nikki-brie-bella-pregnant-due-two-weeks-shocked,81180,188,TEXT/HTML
https://www.foxnews.com/opinion/cnn-mocks-tens-of-millions-of-trump-voters-mike-huckabee,74741,171,TEXT/HTML
https://www.foxnews.com/health/salmonella-when-call-doctor,64731,168,TEXT/HTML
https://www.foxnews.com/category/sports/nba/toronto-raptors,63176,177,TEXT/HTML
https://www.foxnews.com/opinion/mike-huckabee-pete-buttigieg-is-no-moderate-all-dem-presidential-candidates-embrace-radical-policies,88951,182,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/california,98024,204,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-we-shouldnt-forget-what-is-important-in-life,61721,156,TEXT/HTML
https://www.foxnews.com/entertainment/triple-h-apologizes-wwe-paige-lewd-comment,76820,188,TEXT/HTML
https://www.foxnews.com/transcript/sen-rick-scott-theres-a-lot-of-energy-for-trump-in-new-hampshire,167279,152,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-where-were-you-a-week-ago,64168,156,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/wyoming,98814,204,TEXT/HTML
https://www.foxnews.com/opinion/trump-religious-liberty-atheists-mike-huckabee,75777,169,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/georgia,97994,204,TEXT/HTML
https://www.foxnews.com/sports/kawhi-leonard-cheered-in-toronto-as-he-receives-title-ring.amp,67733,131,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/guam,97643,204,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/vermont,97993,204,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-looking-back-at-the-stock-market-crash-30-years-ago,67209,158,TEXT/HTML
https://www.foxnews.com/transcript/doris-kearns-goodwin-history-shows-people-care-about-economy-most,168957,152,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-washington-makes-resolutions-it-never-plans-to-keep,60072,153,TEXT/HTML
https://www.foxnews.com/media/joe-buck-super-bowl-liv-jack-buck-kansas-city-chiefs-50th-anniversary,74273,180,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/live-blog,101677,224,TEXT/HTML
https://www.foxnews.com/transcript/rep-meadows-defends-trumps-iran-policy-talks-impeachment.amp,108903,129,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/indiana,97991,204,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/voter-analysis-print?state=IA,829931,129,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/wisconsin,98013,204,TEXT/HTML
https://www.foxnews.com/science/rare-bible-abraham-lincoln-discover-historians,80257,176,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/washington,98024,204,TEXT/HTML
https://www.foxnews.com/health/bride-to-be-legs-amputated-wishes-walk-down-aisle-wedding,70080,171,TEXT/HTML
https://www.foxnews.com/us/usc-student-found-dead-off-campus-is-universitys-9th-death-this-semester-report-says,67176,167,TEXT/HTML
https://www.foxnews.com/media/teen-cancer-patient-jonas-brothers-visit,67562,167,TEXT/HTML
https://www.foxnews.com/sports/holiday-bowl-2019-iowa-usc-preview,62999,168,TEXT/HTML
https://www.foxnews.com/us/indiana-16-high-school-students-mistakenly-injected-insulin-tuberculosis,69147,169,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/arizona,98247,204,TEXT/HTML
https://www.foxnews.com/faith-values/president-religion-christian-leaders.amp,71473,133,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/virgin-islands,98324,204,TEXT/HTML
https://www.foxnews.com/category/health/infectious-disease/foodborne-illness,62489,177,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/kentucky,98002,204,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/puerto-rico,98854,204,TEXT/HTML
https://www.foxnews.com/health/tattoos-track-chronic-diseases-diabetes,66538,168,TEXT/HTML
https://www.foxnews.com/sports/former-usc-football-poor-recruiting-rankings,66185,171,TEXT/HTML
https://www.foxnews.com/category/person/nick-jonas,59899,175,TEXT/HTML
https://www.foxnews.com/health/social-media-coronavirus-rumor-usc,68536,171,TEXT/HTML
https://www.foxnews.com/health/short-stature-linked-risk-type-2-diabetes-study,70395,176,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/montana,97992,204,TEXT/HTML
https://www.foxnews.com/health/chicken-soup-recall-undeclared-wheat-soy,64437,169,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/connecticut,98034,204,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/alaska,98235,204,TEXT/HTML
https://www.foxnews.com/health/lipari-foods-recalls-sandwiches-amid-listeria-concerns,61804,166,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/north-dakota,98865,204,TEXT/HTML
https://www.foxnews.com/health/brain-shrinkage-linked-to-smoking-high-blood-pressure-diabetes-study-finds,67093,168,TEXT/HTML
https://www.foxnews.com/sports/usc-passed-ed-orgeron-voice-college-football-insider,64287,168,TEXT/HTML
https://www.foxnews.com/entertainment/grammys-2020-nick-jonas-stuck-teeth-grammys-performance.amp,66264,139,TEXT/HTML
https://www.foxnews.com/transcript/trump-administration-sanctions-five-iranian-officials-who-control-irans-elections.amp,113275,129,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/minnesota,98013,204,TEXT/HTML
https://www.foxnews.com/health/pork-sausage-recall-plastic,64864,169,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/maine,97973,204,TEXT/HTML
https://www.foxnews.com/health/food-safety-analysis-meat-poultry-recalls-sky-high.amp,67467,139,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/rhode-island,98044,204,TEXT/HTML
https://www.foxnews.com/health/company-recalls-hard-boiled-eggs-listeria-outbreak,63588,170,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/delaware,98004,204,TEXT/HTML
https://www.foxnews.com/sports/california-closer-to-letting-college-athletes-make-money,59566,164,TEXT/HTML
https://www.foxnews.com/opinion/new-hampshire-democratic-debate-winners-and-losers-leslie-marshall,84765,171,TEXT/HTML
https://www.foxnews.com/entertainment/john-crist-netflix-special-on-hold-sexual-misconduct.amp,71522,139,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/texas,97973,204,TEXT/HTML
https://www.foxnews.com/health/face-masks-ulta-target-pulled-customers-complain-irritation-burning,64924,167,TEXT/HTML
https://www.foxnews.com/entertainment/photos-jennifer-lopez-and-shakira-attend-super-bowl-halftime-news-conference,63571,150,TEXT/HTML
https://www.foxnews.com/health/the-number-one-food-that-causes-food-poisoning,61307,170,TEXT/HTML
